"http_reply_code";"http_method";"duration_milliseconds";"content_type";"server_or_cache_address";"time";"squid_hierarchy";"bytes";"url";"client_address";"etiqueta"
304;"GET";66;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";396;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/restricted/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
304;"GET";129;"null";"91.189.91.15";"08:30:54";"DIRECT";362;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/binary-amd64/Packages.bz2";"192.168.4.4";"allow"
304;"GET";133;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";412;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
304;"GET";130;"null";"91.189.92.181";"08:30:54";"DIRECT";363;"http://security.ubuntu.com/ubuntu/dists/precise-security/universe/binary-amd64/Packages.bz2";"192.168.4.4";"allow"
304;"GET";134;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";413;"http://security.ubuntu.com/ubuntu/dists/precise-security/universe/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
404;"GET";63;"text/html";"91.189.95.83";"08:30:54";"DIRECT";618;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Index";"192.168.4.4";"allow"
304;"GET";64;"null";"91.189.95.83";"08:30:54";"DIRECT";363;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";67;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";413;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/binary-i386/Packages.bz2";"10.159.207.18";"allow"
404;"GET";68;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";698;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Index";"10.159.207.18";"allow"
404;"GET";123;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";699;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en.xz";"10.159.207.18";"allow"
304;"GET";47;"null";"91.189.92.176";"08:30:54";"DIRECT";346;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/binary-amd64/Packages.bz2";"192.168.4.4";"allow"
304;"GET";47;"null";"91.189.92.177";"08:30:54";"DIRECT";347;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/binary-amd64/Packages.bz2";"192.168.4.4";"allow"
304;"GET";51;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";397;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
304;"GET";51;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";396;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
304;"GET";61;"null";"91.189.92.181";"08:30:54";"DIRECT";361;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/binary-amd64/Packages.bz2";"192.168.4.4";"allow"
304;"GET";64;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";411;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/binary-amd64/Packages.bz2";"10.159.207.18";"allow"
404;"GET";68;"text/html";"91.189.95.83";"08:30:54";"DIRECT";639;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-amd64/Packages.diff/Index";"192.168.4.4";"allow"
404;"GET";67;"text/html";"91.189.95.83";"08:30:54";"DIRECT";638;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-i386/Packages.diff/Index";"192.168.4.4";"allow"
404;"GET";52;"text/html";"91.189.92.150";"08:30:54";"DIRECT";619;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.xz";"192.168.4.4";"allow"
404;"GET";92;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/free/i18n/Index";"192.168.4.4";"no_label"
304;"GET";93;"null";"88.191.127.22";"08:30:54";"DIRECT";250;"http://packages.medibuntu.org/dists/precise/non-free/binary-i386/Packages.bz2";"192.168.4.4";"no_label"
304;"GET";99;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";300;"http://packages.medibuntu.org/dists/precise/non-free/binary-i386/Packages.bz2";"10.159.207.18";"no_label"
404;"GET";100;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";354;"http://packages.medibuntu.org/dists/precise/free/i18n/Index";"10.159.207.18";"no_label"
304;"GET";46;"null";"91.189.92.176";"08:30:54";"DIRECT";346;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/restricted/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";65;"null";"91.189.92.177";"08:30:54";"DIRECT";347;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/main/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";68;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";397;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/main/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";69;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";396;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/restricted/binary-i386/Packages.bz2";"10.159.207.18";"allow"
404;"GET";111;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";719;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-amd64/Packages.diff/Index";"10.159.207.18";"allow"
404;"GET";111;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-i386/Packages.diff/Index";"10.159.207.18";"allow"
404;"GET";95;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";699;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.xz";"10.159.207.18";"allow"
304;"GET";127;"null";"91.189.91.15";"08:30:54";"DIRECT";363;"http://security.ubuntu.com/ubuntu/dists/precise-security/main/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";130;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";413;"http://security.ubuntu.com/ubuntu/dists/precise-security/main/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";42;"null";"91.189.92.176";"08:30:54";"DIRECT";346;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";44;"null";"91.189.92.177";"08:30:54";"DIRECT";347;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";47;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";397;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";48;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";396;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";44;"null";"91.189.92.181";"08:30:54";"DIRECT";363;"http://security.ubuntu.com/ubuntu/dists/precise-security/universe/binary-i386/Packages.bz2";"192.168.4.4";"allow"
404;"GET";87;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Index";"192.168.4.4";"no_label"
404;"GET";50;"text/html";"91.189.92.150";"08:30:54";"DIRECT";621;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en.lzma";"192.168.4.4";"allow"
404;"GET";51;"text/html";"91.189.95.83";"08:30:54";"DIRECT";617;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/i18n/Index";"192.168.4.4";"allow"
404;"GET";51;"text/html";"91.189.95.83";"08:30:54";"DIRECT";638;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-i386/Packages.diff/Index";"192.168.4.4";"allow"
404;"GET";92;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";354;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Index";"10.159.207.18";"no_label"
404;"GET";55;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";701;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en.lzma";"10.159.207.18";"allow"
304;"GET";60;"null";"91.189.92.177";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/main/i18n/Index";"192.168.4.4";"allow"
304;"GET";60;"null";"91.189.92.176";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/i18n/Index";"192.168.4.4";"allow"
404;"GET";94;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";718;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/binary-i386/Packages.diff/Index";"10.159.207.18";"allow"
404;"GET";94;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/i18n/Index";"10.159.207.18";"allow"
304;"GET";63;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/main/i18n/Index";"10.159.207.18";"allow"
304;"GET";64;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/multiverse/i18n/Index";"10.159.207.18";"allow"
200;"GET";594;"application/octet-stream";"204.45.82.194";"08:30:54";"DIRECT";18019;"http://packages.linuxmint.com/dists/maya/Release";"192.168.4.4";"allow"
404;"GET";65;"text/html";"91.189.92.150";"08:30:54";"DIRECT";621;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.lzma";"192.168.4.4";"allow"
200;"GET";601;"application/octet-stream";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";18069;"http://packages.linuxmint.com/dists/maya/Release";"10.159.207.18";"allow"
304;"GET";138;"null";"91.189.91.15";"08:30:54";"DIRECT";362;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/binary-i386/Packages.bz2";"192.168.4.4";"allow"
304;"GET";141;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";412;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";141;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";413;"http://security.ubuntu.com/ubuntu/dists/precise-security/universe/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";49;"null";"91.189.92.176";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/i18n/Index";"192.168.4.4";"allow"
304;"GET";48;"null";"91.189.92.177";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/restricted/i18n/Index";"192.168.4.4";"allow"
404;"GET";90;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-en.bz2";"192.168.4.4";"no_label"
304;"GET";54;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/restricted/i18n/Index";"10.159.207.18";"allow"
404;"GET";52;"text/html";"91.189.95.83";"08:30:54";"DIRECT";617;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/i18n/Index";"192.168.4.4";"allow"
404;"GET";92;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-es.bz2";"192.168.4.4";"no_label"
304;"GET";55;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/universe/i18n/Index";"10.159.207.18";"allow"
404;"GET";98;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";354;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-en.bz2";"10.159.207.18";"no_label"
0;"GET";98;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-es.bz2";"10.159.207.18";"no_label"
404;"GET";56;"text/html";"91.189.95.83";"08:30:54";"DIRECT";632;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
404;"GET";60;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";697;"http://ppa.launchpad.net/debfx/virtualbox/ubuntu/dists/precise/main/i18n/Index";"10.159.207.18";"allow"
0;"GET";60;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"10.159.207.18";"allow"
404;"GET";105;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";701;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.lzma";"10.159.207.18";"allow"
304;"GET";46;"null";"91.189.92.181";"08:30:54";"DIRECT";258;"http://security.ubuntu.com/ubuntu/dists/precise-security/main/i18n/Index";"192.168.4.4";"allow"
304;"GET";56;"null";"91.189.92.176";"08:30:54";"DIRECT";261;"http://archive.ubuntu.com/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"192.168.4.4";"allow"
304;"GET";56;"null";"91.189.92.177";"08:30:54";"DIRECT";261;"http://archive.ubuntu.com/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
404;"GET";53;"text/html";"91.189.95.83";"08:30:54";"DIRECT";632;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"192.168.4.4";"allow"
404;"GET";53;"text/html";"91.189.95.83";"08:30:54";"DIRECT";632;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";63;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";311;"http://archive.ubuntu.com/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"10.159.207.18";"allow"
304;"GET";63;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";311;"http://archive.ubuntu.com/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"10.159.207.18";"allow"
404;"GET";52;"text/html";"91.189.92.150";"08:30:54";"DIRECT";619;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en.gz";"192.168.4.4";"allow"
404;"GET";63;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";712;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"10.159.207.18";"allow"
404;"GET";63;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"10.159.207.18";"allow"
404;"GET";95;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";699;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en.gz";"10.159.207.18";"allow"
404;"GET";102;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-es.bz2";"192.168.4.4";"no_label"
404;"GET";101;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-en.bz2";"192.168.4.4";"no_label"
404;"GET";106;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";354;"http://packages.medibuntu.org/dists/precise/free/i18n/Translation-es.bz2";"10.159.207.18";"no_label"
0;"GET";106;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-en.bz2";"10.159.207.18";"no_label"
304;"GET";55;"null";"91.189.92.176";"08:30:54";"DIRECT";261;"http://archive.ubuntu.com/ubuntu/dists/precise/multiverse/i18n/Translation-es.bz2";"192.168.4.4";"allow"
304;"GET";55;"null";"91.189.92.177";"08:30:54";"DIRECT";261;"http://archive.ubuntu.com/ubuntu/dists/precise/multiverse/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";59;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";311;"http://archive.ubuntu.com/ubuntu/dists/precise/multiverse/i18n/Translation-en.bz2";"10.159.207.18";"allow"
304;"GET";59;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";311;"http://archive.ubuntu.com/ubuntu/dists/precise/multiverse/i18n/Translation-es.bz2";"10.159.207.18";"allow"
304;"GET";141;"null";"91.189.91.15";"08:30:54";"DIRECT";361;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/binary-i386/Packages.bz2";"192.168.4.4";"allow"
404;"GET";67;"text/html";"91.189.95.83";"08:30:54";"DIRECT";632;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"192.168.4.4";"allow"
404;"GET";68;"text/html";"91.189.95.83";"08:30:54";"DIRECT";631;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";146;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";411;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/binary-i386/Packages.bz2";"10.159.207.18";"allow"
304;"GET";146;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";308;"http://security.ubuntu.com/ubuntu/dists/precise-security/main/i18n/Index";"10.159.207.18";"allow"
304;"GET";53;"null";"91.189.92.177";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise/restricted/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";52;"null";"91.189.92.176";"08:30:54";"DIRECT";259;"http://archive.ubuntu.com/ubuntu/dists/precise/restricted/i18n/Translation-es.bz2";"192.168.4.4";"allow"
404;"GET";68;"text/html";"91.189.92.150";"08:30:54";"DIRECT";619;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.gz";"192.168.4.4";"allow"
404;"GET";108;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";712;"http://ppa.launchpad.net/a-v-shkop/chromium/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"10.159.207.18";"allow"
404;"GET";108;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"10.159.207.18";"allow"
304;"GET";56;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise/restricted/i18n/Translation-en.bz2";"10.159.207.18";"allow"
304;"GET";57;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";309;"http://archive.ubuntu.com/ubuntu/dists/precise/restricted/i18n/Translation-es.bz2";"10.159.207.18";"allow"
304;"GET";66;"null";"91.189.92.181";"08:30:54";"DIRECT";258;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/i18n/Index";"192.168.4.4";"allow"
404;"GET";101;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-en.bz2";"192.168.4.4";"no_label"
404;"GET";102;"text/html";"88.191.127.22";"08:30:54";"DIRECT";274;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-es.bz2";"192.168.4.4";"no_label"
404;"GET";105;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";354;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-en.bz2";"10.159.207.18";"no_label"
0;"GET";105;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://packages.medibuntu.org/dists/precise/non-free/i18n/Translation-es.bz2";"10.159.207.18";"no_label"
404;"GET";111;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";699;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-es.gz";"10.159.207.18";"allow"
304;"GET";54;"null";"91.189.92.176";"08:30:54";"DIRECT";262;"http://archive.ubuntu.com/ubuntu/dists/precise/universe/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";53;"null";"91.189.92.177";"08:30:54";"DIRECT";262;"http://archive.ubuntu.com/ubuntu/dists/precise/universe/i18n/Translation-es.bz2";"192.168.4.4";"allow"
404;"GET";53;"text/html";"91.189.95.83";"08:30:54";"DIRECT";631;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"192.168.4.4";"allow"
404;"GET";54;"text/html";"91.189.95.83";"08:30:54";"DIRECT";631;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
304;"GET";58;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";312;"http://archive.ubuntu.com/ubuntu/dists/precise/universe/i18n/Translation-en.bz2";"10.159.207.18";"allow"
304;"GET";58;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";312;"http://archive.ubuntu.com/ubuntu/dists/precise/universe/i18n/Translation-es.bz2";"10.159.207.18";"allow"
404;"GET";59;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";711;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-en.bz2";"10.159.207.18";"allow"
404;"GET";59;"text/html";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";0;"http://ppa.launchpad.net/auanswers/canon64/ubuntu/dists/precise/main/i18n/Translation-es.bz2";"10.159.207.18";"allow"
304;"GET";120;"null";"91.189.91.15";"08:30:54";"DIRECT";258;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/i18n/Index";"192.168.4.4";"allow"
304;"GET";124;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";308;"http://security.ubuntu.com/ubuntu/dists/precise-security/multiverse/i18n/Index";"10.159.207.18";"allow"
304;"GET";124;"null";"192.168.4.4";"08:30:54";"DEFAULT_PARENT";308;"http://security.ubuntu.com/ubuntu/dists/precise-security/restricted/i18n/Index";"10.159.207.18";"allow"
404;"GET";50;"text/html";"91.189.92.150";"08:30:54";"DIRECT";616;"http://archive.canonical.com/ubuntu/dists/precise/partner/i18n/Translation-en";"192.168.4.4";"allow"
304;"GET";55;"null";"91.189.92.177";"08:30:54";"DIRECT";261;"http://archive.ubuntu.com/ubuntu/dists/precise-updates/main/i18n/Translation-en.bz2";"192.168.4.4";"allow"
